     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,11/15/2014-11/21/2014,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R325,WHITLOCK AVE-WESTCHESTER AV   ,00003521,00000148,00000032,00000027,00000005,00003529,00001522,00000000,00000000,00000000,00000005,00000021,00000068,00000000,00000107,00000000,00000001,00000000,00000009,00000000,00000000,00000000,00001400,                                                                                                                               
R327,52ND STREET-ROOSEVELT AVE     ,00013957,00001163,00000103,00000281,00000001,00008691,00014758,00000000,00000000,00000000,00000012,00000132,00000284,00000007,00000823,00000137,00000141,00000000,00000151,00000000,00000000,00000000,00001556,                                                                                                                               
R328,WILLETS PT BLVD-ROOSEVELT     ,00007157,00000181,00000010,00000062,00000010,00002501,00002222,00000000,00000000,00000000,00000012,00000133,00000074,00000024,00000237,00000149,00000022,00000000,00000051,00000000,00000000,00000000,00000268,                                                                                                                               
R329,MORRIS PARK-PAULDING AVENUE   ,00005596,00000202,00000022,00000035,00000001,00001502,00002298,00000000,00000000,00000000,00000022,00000092,00000069,00000001,00000331,00000053,00000014,00000000,00000028,00000000,00000000,00000000,00000902,                                                                                                                               
R330,3RD AVENUE-14TH STREET        ,00018858,00000773,00000066,00000222,00000024,00009280,00018527,00000000,00000000,00000000,00000031,00000190,00000197,00000040,00001114,00000315,00000218,00000000,00000412,00000000,00000000,00000000,00001650,                                                                                                                               
R331,155TH STREET-ST NICHOLAS AV   ,00004653,00000372,00000064,00000191,00000001,00004924,00004931,00000000,00000000,00000000,00000002,00000015,00000214,00000007,00000306,00000021,00000071,00000000,00000039,00000000,00000000,00000000,00001118,                                                                                                                               
R332,135TH STREET-ST NICHOLAS AV   ,00008239,00000581,00000100,00000217,00000011,00007070,00008968,00000000,00000000,00000000,00000012,00000044,00000152,00000013,00000675,00000083,00000152,00000000,00000138,00000000,00000000,00000000,00004719,                                                                                                                               
R333,116TH STREET-8TH AVENUE       ,00010654,00000638,00000185,00000270,00000003,00009378,00012827,00000000,00000000,00000000,00000022,00000103,00000262,00000006,00000944,00000124,00000189,00000000,00000127,00000000,00000000,00000000,00003146,                                                                                                                               
R334,110TH STREET-8TH AVENUE       ,00012295,00000957,00000092,00000408,00000004,00008339,00014042,00000000,00000000,00000000,00000026,00000103,00000297,00000004,00000831,00000176,00000190,00000000,00000187,00000000,00000000,00000000,00002376,                                                                                                                               
R335,GASTON AVENUE-BEACH 67TH ST   ,00005792,00000302,00000017,00000069,00000002,00003219,00001957,00000000,00000000,00000000,00000005,00000039,00000181,00000000,00000172,00000030,00000040,00000000,00000123,00000000,00000000,00000000,00001429,                                                                                                                               
R336,STRAITON AVE-BEACH 60TH ST    ,00005487,00000329,00000038,00000066,00000000,00004450,00001992,00000000,00000000,00000000,00000002,00000036,00000243,00000001,00000227,00000006,00000029,00000000,00000077,00000000,00000000,00000000,00002213,                                                                                                                               
R337,FRANK AVENUE-BEACH 44TH ST    ,00001477,00000070,00000019,00000019,00000000,00000905,00000565,00000000,00000000,00000000,00000000,00000006,00000041,00000000,00000030,00000001,00000000,00000000,00000018,00000000,00000000,00000000,00000447,                                                                                                                               
R338,EDGEMERE-BEACH 36TH STREET    ,00002155,00000127,00000012,00000027,00000000,00001303,00000771,00000000,00000000,00000000,00000000,00000015,00000055,00000000,00000070,00000006,00000000,00000000,00000039,00000000,00000000,00000000,00000697,                                                                                                                               
R339,36TH STREET-NORTHERN BLVD     ,00009774,00000680,00000076,00000189,00000009,00005753,00006259,00000000,00000000,00000000,00000021,00000147,00000154,00000031,00000482,00000150,00000161,00000000,00000103,00000000,00000000,00000000,00001341,                                                                                                                               
R340,65TH STREET-BROADWAY          ,00008244,00000617,00000061,00000148,00000004,00004509,00008593,00000000,00000000,00000000,00000002,00000057,00000136,00000006,00000300,00000060,00000072,00000000,00000072,00000000,00000000,00000000,00001067,                                                                                                                               
R341,75TH AVENUE-QUEENS BLVD       ,00008629,00001286,00000052,00000270,00000003,00002306,00008047,00000000,00000000,00000000,00000005,00000173,00000205,00000016,00000477,00000301,00000141,00000000,00000092,00000000,00000000,00000000,00000543,                                                                                                                               
R342,VAN WYCK BLVD-METROPOLITAN    ,00013866,00000638,00000083,00000164,00000032,00006628,00005753,00000000,00000000,00000000,00000004,00000093,00000275,00000005,00000378,00000066,00000083,00000000,00000136,00000000,00000000,00000000,00001439,                                                                                                                               
R343,FRANKLIN STREET-WEST BWAY     ,00017408,00001160,00000046,00000127,00000147,00004619,00009751,00000000,00000000,00000000,00000065,00000277,00000148,00000196,00000628,00000387,00000183,00000000,00000168,00000000,00000000,00000000,00000612,                                                                                                                               
R344,145TH STREET-LENOX AVENUE     ,00006511,00000594,00000133,00000225,00000001,00006519,00005243,00000000,00000000,00000000,00000011,00000033,00000276,00000002,00000528,00000017,00000063,00000000,00000044,00000000,00000000,00000000,00001857,                                                                                                                               
R345,148TH STREET-LENOX AVENUE     ,00006815,00000623,00000077,00000199,00000008,00006597,00006705,00000000,00000000,00000000,00000005,00000041,00000204,00000004,00000498,00000027,00000052,00000000,00000051,00000000,00000000,00000000,00003787,                                                                                                                               
R346,COURT SQ                      ,00007608,00000329,00000069,00000101,00000093,00004463,00006069,00000000,00000000,00000000,00000017,00000085,00000114,00000133,00000248,00000134,00000079,00000000,00000074,00000000,00000000,00000000,00001510,                                                                                                                               
R347,69TH STREET-ROOSEVELT AVE     ,00009912,00000676,00000094,00000193,00000000,00007769,00008774,00000000,00000000,00000000,00000007,00000076,00000168,00000004,00000313,00000038,00000060,00000000,00000087,00000000,00000000,00000000,00001779,                                                                                                                               
R348,ATLANTIC AV-VAN SINDEREN AV   ,00003523,00000113,00000045,00000070,00000020,00003427,00001273,00000000,00000000,00000000,00000004,00000009,00000096,00000019,00000195,00000016,00000002,00000000,00000019,00000000,00000000,00000000,00001562,                                                                                                                               
R349,SUTTER AVE-VAN SINDEREN AVE   ,00009448,00000455,00000079,00000126,00000006,00009794,00003129,00000000,00000000,00000000,00000008,00000024,00000364,00000000,00000321,00000007,00000012,00000000,00000047,00000000,00000000,00000000,00004478,                                                                                                                               
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006197,00000302,00000066,00000084,00000000,00006634,00002660,00000000,00000000,00000000,00000002,00000026,00000234,00000000,00000266,00000001,00000015,00000000,00000020,00000000,00000000,00000000,00003175,                                                                                                                               
R352,HEWES STREET-BROADWAY         ,00007871,00000395,00000032,00000111,00000003,00005662,00005878,00000000,00000000,00000000,00000006,00000070,00000169,00000005,00000363,00000053,00000101,00000000,00000102,00000000,00000000,00000000,00000930,                                                                                                                               
R353,LORIMER STREET-BROADWAY       ,00008627,00000838,00000035,00000585,00000005,00005375,00009464,00000000,00000000,00000000,00000004,00000067,00000157,00000006,00000403,00000073,00000050,00000000,00000090,00000000,00000000,00000000,00002411,                                                                                                                               
R354,104TH STREET-LIBERTY AVENUE   ,00000454,00000056,00000004,00000009,00000000,00000191,00000169,00000000,00000000,00000000,00000000,00000017,00000006,00000000,00000014,00000010,00000009,00000000,00000003,00000000,00000000,00000000,00000038,                                                                                                                               
R355,109TH STREET-LIBERTY AVENUE   ,00008138,00000307,00000016,00000078,00000000,00002651,00003436,00000000,00000000,00000000,00000000,00000208,00000097,00000000,00000208,00000058,00000042,00000000,00000035,00000000,00000000,00000000,00000778,                                                                                                                               
R356,LEFFERTS BLVD-LIBERTY AVE     ,00018523,00000648,00000136,00000171,00000001,00009656,00008783,00000000,00000000,00000000,00000004,00000348,00000278,00000000,00000499,00000102,00000079,00000000,00000080,00000000,00000000,00000000,00001629,                                                                                                                               
R357,NORTH CONDUIT AVE-COHANCEY    ,00003702,00000245,00000020,00000015,00000001,00000976,00000930,00000000,00000000,00000000,00000002,00000058,00000145,00000001,00000075,00000042,00000017,00000000,00000057,00000000,00000000,00000000,00000217,                                                                                                                               
R358,BEACH 25TH STREET-WAVECREST   ,00004580,00000168,00000025,00000029,00000006,00002151,00001354,00000000,00000000,00000000,00000004,00000027,00000118,00000000,00000152,00000007,00000013,00000000,00000071,00000000,00000000,00000000,00002360,                                                                                                                               
R359,COURT SQ-23 ST                ,00045301,00002038,00000183,00000508,00000195,00020306,00038659,00000000,00000000,00000000,00000194,00000545,00000211,00000276,00001902,00001207,00000636,00000000,00000657,00000000,00000000,00000000,00004383,                                                                                                                               
R360,21ST STREET-JACKSON AVENUE    ,00003570,00000124,00000023,00000025,00000003,00002560,00003038,00000000,00000000,00000000,00000001,00000030,00000035,00000009,00000186,00000026,00000038,00000000,00000043,00000000,00000000,00000000,00000081,                                                                                                                               
R361,PELHAM PKWY-WHITE PLAINS RD   ,00017497,00001187,00000245,00000400,00000007,00017022,00011517,00000000,00000000,00000000,00000087,00000181,00000515,00000005,00001108,00000088,00000069,00000000,00000082,00000000,00000000,00000000,00004526,                                                                                                                               
R362,ALLERTON AV-WHITE PLAINS RD   ,00012410,00000753,00000145,00000238,00000001,00010982,00005514,00000000,00000000,00000000,00000017,00000061,00000435,00000000,00000495,00000050,00000038,00000000,00000037,00000000,00000000,00000000,00002654,                                                                                                                               
R363,BURKE AVE-WHITE PLAINS ROAD   ,00008487,00000502,00000067,00000137,00000004,00006863,00003253,00000000,00000000,00000000,00000035,00000096,00000284,00000009,00000438,00000016,00000010,00000000,00000026,00000000,00000000,00000000,00002172,                                                                                                                               
R364,GUNHILL RD-WHITE PLAINS RD    ,00012719,00000767,00000236,00000300,00000002,00015159,00006647,00000000,00000000,00000000,00000033,00000050,00000528,00000009,00000632,00000020,00000026,00000000,00000032,00000000,00000000,00000000,00007040,                                                                                                                               
R365,219TH ST-WHITE PLAINS ROAD    ,00008755,00000352,00000051,00000166,00000000,00006412,00002812,00000000,00000000,00000000,00000039,00000061,00000254,00000000,00000345,00000008,00000009,00000000,00000024,00000000,00000000,00000000,00002738,                                                                                                                               
R366,225TH ST-WHITE PLAINS ROAD    ,00010640,00000464,00000082,00000137,00000006,00008426,00003411,00000000,00000000,00000000,00000014,00000075,00000310,00000000,00000326,00000017,00000026,00000000,00000034,00000000,00000000,00000000,00004866,                                                                                                                               
R367,233RD ST-WHITE PLAINS ROAD    ,00011911,00000732,00000184,00000269,00000008,00010111,00005239,00000000,00000000,00000000,00000019,00000099,00000447,00000007,00000505,00000018,00000027,00000000,00000046,00000000,00000000,00000000,00003066,                                                                                                                               
R368,9TH AVENUE-39TH STREET        ,00012454,00000557,00000058,00000269,00000008,00006250,00012396,00000000,00000000,00000000,00000012,00000138,00000165,00000009,00000343,00000089,00000071,00000000,00000064,00000000,00000000,00000000,00002716,                                                                                                                               
R369,FORT HAMILTON PKWY-45TH ST    ,00010415,00000735,00000034,00000192,00000013,00004203,00006386,00000000,00000000,00000000,00000011,00000065,00000160,00000015,00000186,00000096,00000053,00000000,00000058,00000000,00000000,00000000,00002709,                                                                                                                               
R370,71ST STREET-NEW UTRECHT AVE   ,00010311,00000691,00000025,00000378,00000001,00003176,00011199,00000000,00000000,00000000,00000013,00000189,00000196,00000006,00000323,00000088,00000054,00000000,00000030,00000000,00000000,00000000,00001777,                                                                                                                               
R371,79TH STREET-17TH AVENUE       ,00013031,00000883,00000023,00000481,00000004,00003775,00014875,00000000,00000000,00000000,00000007,00000221,00000214,00000001,00000467,00000122,00000082,00000000,00000041,00000000,00000000,00000000,00006848,                                                                                                                               
R372,18TH AVENUE-86TH STREET       ,00013118,00001029,00000056,00000579,00000004,00004728,00012997,00000000,00000000,00000000,00000025,00000193,00000198,00000003,00000398,00000149,00000055,00000000,00000066,00000000,00000000,00000000,00001713,                                                                                                                               
R373,20TH AVENUE-86TH STREET       ,00011753,00000806,00000036,00000305,00000002,00003654,00010022,00000000,00000000,00000000,00000015,00000155,00000147,00000001,00000344,00000070,00000047,00000000,00000045,00000000,00000000,00000000,00001819,                                                                                                                               
R374,BAY PARKWAY-86TH STREET       ,00013549,00001324,00000092,00000710,00000001,00005517,00015239,00000000,00000000,00000000,00000016,00000279,00000246,00000004,00000542,00000143,00000082,00000000,00000057,00000000,00000000,00000000,00002178,                                                                                                                               
R375,NEW LOTS AV-VAN SINDEREN AV   ,00008688,00000340,00000106,00000165,00000000,00010206,00004622,00000000,00000000,00000000,00000007,00000041,00000191,00000005,00000423,00000016,00000022,00000000,00000049,00000000,00000000,00000000,00003063,                                                                                                                               
R376,EAST 105TH ST-FARRAGUT ROAD   ,00009901,00000440,00000076,00000131,00000009,00006729,00003658,00000000,00000000,00000000,00000024,00000055,00000272,00000000,00000501,00000018,00000066,00000000,00000044,00000000,00000000,00000000,00002071,                                                                                                                               
R377,FLUSHING AVE-BROADWAY         ,00019920,00001242,00000154,00000298,00000013,00014459,00009743,00000000,00000000,00000000,00000021,00000093,00000692,00000006,00001676,00000057,00000125,00000000,00000228,00000000,00000000,00000000,00003362,                                                                                                                               
R378,MYRTLE AVENUE-BROADWAY        ,00021331,00000812,00000097,00000300,00000010,00018545,00018079,00000000,00000000,00000000,00000005,00000161,00000491,00000016,00001002,00000093,00000180,00000000,00000240,00000000,00000000,00000000,00003039,                                                                                                                               
R379,KOSCIUSZKO STREET-BROADWAY    ,00009260,00000298,00000085,00000121,00000006,00008423,00006946,00000000,00000000,00000000,00000007,00000073,00000248,00000003,00000331,00000028,00000071,00000000,00000099,00000000,00000000,00000000,00002118,                                                                                                                               
R380,GATES AVENUE-BROADWAY         ,00012490,00000478,00000119,00000262,00000001,00011125,00008753,00000000,00000000,00000000,00000002,00000093,00000361,00000001,00000535,00000040,00000093,00000000,00000166,00000000,00000000,00000000,00003095,                                                                                                                               
R381,HALSEY STREET-BROADWAY        ,00012168,00000525,00000129,00000126,00000004,00012153,00009371,00000000,00000000,00000000,00000005,00000054,00000289,00000000,00000534,00000050,00000125,00000000,00000156,00000000,00000000,00000000,00002094,                                                                                                                               
R382,GRANT AVENUE-PITKIN AVENUE    ,00016378,00000730,00000087,00000166,00000000,00009588,00007594,00000000,00000000,00000000,00000009,00000201,00000461,00000001,00000544,00000052,00000034,00000000,00000105,00000000,00000000,00000000,00003575,                                                                                                                               
R383,HUDSON STREET-78TH STREET     ,00015019,00000494,00000030,00000100,00000002,00005761,00007727,00000000,00000000,00000000,00000010,00000229,00000120,00000000,00000417,00000081,00000062,00000000,00000137,00000000,00000000,00000000,00002368,                                                                                                                               
R384,BOYD STREET-88TH STREET       ,00001407,00000098,00000011,00000020,00000000,00000591,00000626,00000000,00000000,00000000,00000000,00000033,00000025,00000000,00000042,00000015,00000007,00000000,00000024,00000000,00000000,00000000,00000199,                                                                                                                               
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00021407,00000702,00000125,00000304,00000000,00012450,00012910,00000000,00000000,00000000,00000025,00000377,00000303,00000007,00000815,00000152,00000107,00000000,00000145,00000000,00000000,00000000,00004135,                                                                                                                               
R386,174TH STREET-SOUTHERN BLVD    ,00013023,00000677,00000154,00000259,00000001,00015780,00006708,00000000,00000000,00000000,00000032,00000055,00000392,00000003,00000629,00000047,00000048,00000000,00000082,00000000,00000000,00000000,00004875,                                                                                                                               
R387,EAST TREMONT AVENUE-178 ST    ,00011790,00000558,00000159,00000253,00000008,00015697,00007122,00000000,00000000,00000000,00000012,00000036,00000485,00000001,00000617,00000046,00000055,00000000,00000046,00000000,00000000,00000000,00003797,                                                                                                                               
R388,EAST 180TH ST-MORRIS PARK     ,00016246,00000574,00000144,00000289,00000022,00015480,00008640,00000000,00000000,00000000,00000084,00000111,00000414,00000011,00000735,00000137,00000062,00000000,00000061,00000000,00000000,00000000,00003931,                                                                                                                               
R389,BRONX PARK EAST               ,00005762,00000271,00000042,00000083,00000001,00004867,00003195,00000000,00000000,00000000,00000005,00000053,00000168,00000002,00000268,00000024,00000012,00000000,00000025,00000000,00000000,00000000,00001834,                                                                                                                               
R390,8TH AVENUE-62ND STREET        ,00024979,00002876,00000083,00001723,00000014,00004456,00030298,00000000,00000000,00000000,00000027,00000139,00000272,00000010,00000434,00000107,00000104,00000000,00000108,00000000,00000000,00000000,00004546,                                                                                                                               
R391,FORT HAMILTON PARKWAY-62ND    ,00016209,00000985,00000040,00000501,00000002,00004122,00017228,00000000,00000000,00000000,00000011,00000183,00000215,00000007,00000424,00000173,00000138,00000000,00000057,00000000,00000000,00000000,00003966,                                                                                                                               
R392,18TH AVENUE-62ND STREET       ,00010943,00001018,00000059,00000526,00000000,00004366,00014035,00000000,00000000,00000000,00000013,00000133,00000228,00000001,00000294,00000082,00000041,00000000,00000044,00000000,00000000,00000000,00001994,                                                                                                                               
R393,20TH AVENUE-62ND STREET       ,00007724,00000562,00000058,00000224,00000001,00002379,00009880,00000000,00000000,00000000,00000002,00000109,00000109,00000000,00000238,00000043,00000034,00000000,00000038,00000000,00000000,00000000,00006723,                                                                                                                               
R394,BAY PARKWAY-66TH STREET       ,00013295,00001435,00000068,00000756,00000004,00005449,00019165,00000000,00000000,00000000,00000017,00000186,00000220,00000001,00000496,00000101,00000069,00000000,00000095,00000000,00000000,00000000,00002628,                                                                                                                               
R395,KINGS HIGHWAY-WEST 7TH ST     ,00010140,00001114,00000076,00000529,00000000,00003873,00013389,00000000,00000000,00000000,00000012,00000160,00000133,00000002,00000360,00000087,00000095,00000000,00000034,00000000,00000000,00000000,00001931,                                                                                                                               
R396,AVENUE U-WEST 7TH STREET      ,00006197,00000673,00000042,00000344,00000004,00002878,00010072,00000000,00000000,00000000,00000005,00000084,00000151,00000000,00000178,00000068,00000066,00000000,00000023,00000000,00000000,00000000,00002100,                                                                                                                               
R397,86TH STREET-AVENUE V          ,00004526,00000584,00000024,00000339,00000000,00002900,00005008,00000000,00000000,00000000,00000002,00000022,00000211,00000001,00000142,00000010,00000011,00000000,00000015,00000000,00000000,00000000,00001303,                                                                                                                               
R398,NEW UTRECHT AVENUE-62ND ST    ,00011859,00001042,00000099,00000478,00000013,00004921,00011470,00000000,00000000,00000000,00000009,00000138,00000169,00000031,00000260,00000100,00000061,00000000,00000038,00000000,00000000,00000000,00002374,                                                                                                                               
R399,25TH AVENUE-86TH STREET       ,00008390,00000770,00000034,00000367,00000005,00002702,00010417,00000000,00000000,00000000,00000004,00000186,00000149,00000003,00000272,00000077,00000037,00000000,00000034,00000000,00000000,00000000,00004113,                                                                                                                               
R400,BAY 50TH STREET-STILLWELL     ,00005410,00000579,00000046,00000236,00000000,00002312,00005208,00000000,00000000,00000000,00000004,00000061,00000121,00000000,00000156,00000047,00000020,00000000,00000019,00000000,00000000,00000000,00003003,                                                                                                                               
R401,CENTRAL AVE-MYRTLE AVE        ,00006998,00000261,00000022,00000048,00000000,00004724,00005915,00000000,00000000,00000000,00000002,00000042,00000079,00000000,00000372,00000058,00000063,00000000,00000085,00000000,00000000,00000000,00001215,                                                                                                                               
R402,SENECA AVENUE-PALMETTO ST     ,00005779,00000304,00000017,00000095,00000005,00003359,00003913,00000000,00000000,00000000,00000000,00000049,00000192,00000000,00000139,00000027,00000031,00000000,00000059,00000000,00000000,00000000,00000891,                                                                                                                               
R403,FOREST AVENUE-PUTNAM AVENUE   ,00009854,00000405,00000047,00000166,00000003,00004144,00007176,00000000,00000000,00000000,00000003,00000144,00000098,00000004,00000430,00000049,00000058,00000000,00000057,00000000,00000000,00000000,00001399,                                                                                                                               
R404,FRESH POND ROAD-68TH AVENUE   ,00014532,00000694,00000068,00000165,00000004,00005704,00009514,00000000,00000000,00000000,00000023,00000197,00000176,00000007,00000579,00000090,00000087,00000000,00000077,00000000,00000000,00000000,00001552,                                                                                                                               
R405,JACKSON AVENUE-WESTCHESTER    ,00011971,00000590,00000079,00000118,00000005,00011897,00005216,00000000,00000000,00000000,00000002,00000026,00000425,00000016,00000590,00000037,00000037,00000000,00000055,00000000,00000000,00000000,00005080,                                                                                                                               
R406,PROSPECT AVENUE-WESTCHESTER   ,00015017,00000792,00000154,00000291,00000000,00016593,00007763,00000000,00000000,00000000,00000014,00000072,00000561,00000003,00000603,00000050,00000049,00000000,00000050,00000000,00000000,00000000,00005914,                                                                                                                               
R407,INTERVALE 163RD STREET        ,00006848,00000329,00000056,00000097,00000001,00007149,00003531,00000000,00000000,00000000,00000009,00000038,00000201,00000000,00000286,00000012,00000016,00000000,00000025,00000000,00000000,00000000,00003186,                                                                                                                               
R408,SIMPSON ST-WESTCHESTER AVE    ,00016119,00000826,00000213,00000336,00000006,00021770,00009233,00000000,00000000,00000000,00000030,00000083,00000616,00000000,00000717,00000048,00000026,00000000,00000043,00000000,00000000,00000000,00004218,                                                                                                                               
R409,FREEMAN ST-SOUTHERN BLVD      ,00010357,00000468,00000103,00000146,00000002,00010061,00005149,00000000,00000000,00000000,00000010,00000041,00000230,00000000,00000349,00000009,00000031,00000000,00000069,00000000,00000000,00000000,00003011,                                                                                                                               
R411,PARK PLACE-FRANKLIN AVENUE    ,00003780,00000295,00000059,00000064,00000000,00002906,00003463,00000000,00000000,00000000,00000002,00000042,00000094,00000000,00000289,00000026,00000022,00000000,00000047,00000000,00000000,00000000,00001083,                                                                                                                               
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002659,00000217,00000023,00000042,00000001,00001986,00002121,00000000,00000000,00000000,00000005,00000029,00000090,00000001,00000139,00000015,00000018,00000000,00000039,00000000,00000000,00000000,00004354,                                                                                                                               
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00008392,00000365,00000035,00000100,00000000,00005535,00005314,00000000,00000000,00000000,00000002,00000057,00000221,00000001,00000271,00000047,00000058,00000000,00000077,00000000,00000000,00000000,00002033,                                                                                                                               
R414,HOWARD BEACH-159TH AVE        ,00005801,00000289,00000014,00000040,00000007,00002942,00002343,00000000,00000000,00000000,00000005,00000125,00000090,00000000,00000131,00000086,00000021,00000000,00001548,00000000,00000000,00000000,00000219,                                                                                                                               
R415,BROAD CHANNEL-NOEL ROAD       ,00000989,00000051,00000008,00000006,00000000,00000119,00000177,00000000,00000000,00000000,00000003,00000037,00000006,00000000,00000024,00000024,00000000,00000000,00000008,00000000,00000000,00000000,00000068,                                                                                                                               
R416,HOLLAND-BEACH 90TH STREET     ,00002226,00000148,00000014,00000022,00000001,00000975,00000671,00000000,00000000,00000000,00000003,00000011,00000058,00000000,00000069,00000023,00000004,00000000,00000039,00000000,00000000,00000000,00000495,                                                                                                                               
R417,PLAYLAND-BEACH 98TH STREET    ,00001091,00000070,00000005,00000011,00000000,00000473,00000415,00000000,00000000,00000000,00000000,00000008,00000009,00000000,00000048,00000003,00000001,00000000,00000019,00000000,00000000,00000000,00001094,                                                                                                                               
R418,SEASIDE BEACH-105TH STREET    ,00000629,00000043,00000003,00000005,00000005,00000123,00000246,00000000,00000000,00000000,00000001,00000021,00000000,00000000,00000012,00000006,00000000,00000000,00000008,00000000,00000000,00000000,00000450,                                                                                                                               
R419,ROCKAWAY PARK-BEACH 116TH     ,00001568,00000171,00000028,00000038,00000001,00000739,00000624,00000000,00000000,00000000,00000001,00000020,00000127,00000000,00000020,00000007,00000000,00000000,00000027,00000000,00000000,00000000,00000300,                                                                                                                               
R420,DITMAS AVE-MCDONALD AVE       ,00011811,00000871,00000074,00000171,00000012,00004951,00007210,00000000,00000000,00000000,00000006,00000138,00000195,00000000,00000292,00000145,00000091,00000000,00000098,00000000,00000000,00000000,00002979,                                                                                                                               
R421,AVENUE I-MCDONALD AVENUE      ,00005103,00000576,00000034,00000230,00000001,00002492,00003069,00000000,00000000,00000000,00000000,00000089,00000152,00000001,00000126,00000076,00000031,00000000,00000012,00000000,00000000,00000000,00001853,                                                                                                                               
R422,MCDONALD AVE-22ND AVE         ,00001449,00000122,00000020,00000117,00000000,00001908,00002725,00000000,00000000,00000000,00000005,00000039,00000030,00000000,00000068,00000021,00000009,00000000,00000004,00000000,00000000,00000000,00000356,                                                                                                                               
R423,AVENUE N-MCDONALD AVENUE      ,00008052,00000606,00000033,00000180,00000000,00003667,00005963,00000000,00000000,00000000,00000001,00000177,00000131,00000000,00000142,00000146,00000048,00000000,00000026,00000000,00000000,00000000,00001475,                                                                                                                               
R424,AVENUE P-MCDONALD AVENUE      ,00007466,00000593,00000023,00000149,00000000,00002483,00004905,00000000,00000000,00000000,00000000,00000119,00000122,00000001,00000211,00000113,00000036,00000000,00000040,00000000,00000000,00000000,00000927,                                                                                                                               
R425,AVENUE U-MCDONALD AVENUE      ,00004956,00000357,00000022,00000133,00000000,00002350,00003197,00000000,00000000,00000000,00000002,00000084,00000116,00000000,00000132,00000070,00000024,00000000,00000026,00000000,00000000,00000000,00000985,                                                                                                                               
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00004107,00000816,00000027,00000128,00000000,00001163,00001917,00000000,00000000,00000000,00000008,00000048,00000148,00000000,00000091,00000032,00000036,00000000,00000012,00000000,00000000,00000000,00001885,                                                                                                                               
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00010889,00000383,00000048,00000099,00000002,00003977,00004576,00000000,00000000,00000000,00000037,00000232,00000229,00000000,00000519,00000168,00000029,00000000,00000047,00000000,00000000,00000000,00001647,                                                                                                                               
R429,PELHAM BAY PARK-BRUCKNER BL   ,00010557,00000625,00000170,00000274,00000007,00010063,00009056,00000000,00000000,00000000,00000229,00000175,00000299,00000001,00001058,00000093,00000034,00000000,00000042,00000000,00000000,00000000,00001545,                                                                                                                               
R430,PELHAM PKWY-ESPLANADE         ,00006819,00000320,00000021,00000063,00000002,00002681,00003007,00000000,00000000,00000000,00000020,00000101,00000122,00000000,00000416,00000084,00000036,00000000,00000039,00000000,00000000,00000000,00002539,                                                                                                                               
R431,DYRE AVENUE-LIGHT STREET      ,00009173,00000331,00000037,00000087,00000006,00005777,00003641,00000000,00000000,00000000,00000014,00000119,00000183,00000000,00000374,00000054,00000022,00000000,00000015,00000000,00000000,00000000,00001858,                                                                                                                               
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006120,00000233,00000034,00000092,00000001,00005977,00003639,00000000,00000000,00000000,00000002,00000016,00000189,00000000,00000201,00000021,00000019,00000000,00000045,00000000,00000000,00000000,00001444,                                                                                                                               
R433,ALABAMA AVENUE-FULTON ST      ,00002986,00000143,00000067,00000085,00000000,00005606,00002158,00000000,00000000,00000000,00000006,00000004,00000082,00000000,00000179,00000002,00000003,00000000,00000035,00000000,00000000,00000000,00000713,                                                                                                                               
R434,VAN SICLEN AVENUE-FULTON ST   ,00007160,00000308,00000034,00000081,00000000,00005828,00002783,00000000,00000000,00000000,00000000,00000034,00000249,00000000,00000158,00000015,00000040,00000000,00000075,00000000,00000000,00000000,00002043,                                                                                                                               
R435,CLEVELAND STREET-FULTON ST    ,00008765,00000340,00000037,00000055,00000000,00006659,00002950,00000000,00000000,00000000,00000003,00000033,00000160,00000000,00000236,00000014,00000024,00000000,00000054,00000000,00000000,00000000,00002725,                                                                                                                               
R436,NORWOOD AVENUE-FULTON ST      ,00008883,00000353,00000063,00000110,00000000,00006518,00002929,00000000,00000000,00000000,00000000,00000046,00000284,00000000,00000301,00000027,00000012,00000000,00000058,00000000,00000000,00000000,00002834,                                                                                                                               
R437,CRESCENT STREET-FULTON ST     ,00011940,00000644,00000083,00000201,00000003,00009085,00005202,00000000,00000000,00000000,00000002,00000078,00000345,00000006,00000334,00000005,00000059,00000000,00000074,00000000,00000000,00000000,00003306,                                                                                                                               
